Egonet,Node,DegreeCentrality,EigenvectorCentrality,Gender
aaaao,75,0.32954545454545453,0.24977370671135024,1
aaaao,76,0.42045454545454547,0.35487908115235095,0
aaaao,118,0.48863636363636365,0.3876084135152158,1
aaaao,120,0.6704545454545454,0.5506595546829273,1
aaaao,36,0.4090909090909091,0.3618970333755887,0
aaaao,81,0.6590909090909091,0.5379106993260383,0
aaaao,33,0.5454545454545454,0.4598005379548099,0
aaaao,35,0.9431818181818182,0.7275955878951029,0
aaaao,127,0.7727272727272727,0.6529234750207582,1
aaaao,145,0.4431818181818182,0.4071613978913257,1
aaaao,175,0.7613636363636364,0.6389027359142202,1
aaaao,176,0.5113636363636364,0.4513696451919599,1
aaaao,121,0.06818181818181818,0.04133735044635466,0
aaaao,4,0.045454545454545456,0.01690356004292147,0
aaaao,37,0.045454545454545456,0.016666361400198452,1
aaaao,86,0.06818181818181818,0.031589977398571216,0
aaaao,5,0.056818181818181816,0.017159730517071616,0
aaaao,62,0.03409090909090909,0.01640236328506314,0
aaaao,172,0.5568181818181818,0.4696423885509514,0
aaaao,7,0.03409090909090909,0.028669951655512723,1
aaaao,139,0.6931818181818182,0.5835426925797753,0
aaaao,98,0.5568181818181818,0.44065016938707063,1
aaaao,45,0.4659090909090909,0.41740155332517603,0
aaaao,39,0.25,0.2272417458167045,1
aaaao,10,0.022727272727272728,0.016121467215153274,1
aaaao,122,0.022727272727272728,0.0161214672151533,0
aaaao,90,0.1590909090909091,0.13185377085868136,1
aaaao,155,0.4659090909090909,0.24437541210406255,1
aaaao,85,0.6931818181818182,0.4325502008372604,0
aaaao,89,0.13636363636363635,0.09201375532056907,1
aaaao,13,0.056818181818181816,0.03944385753288762,0
aaaao,126,0.022727272727272728,0.016491493007361798,0
aaaao,61,0.125,0.07326482603102057,1
aaaao,93,0.4659090909090909,0.41336038392763125,1
aaaao,83,0.10227272727272728,0.09965525546051854,0
aaaao,80,0.5681818181818182,0.38850123992449515,0
aaaao,146,0.4772727272727273,0.334862989883101,0
aaaao,54,0.3068181818181818,0.28136115761503433,0
aaaao,105,0.20454545454545456,0.1410860411409854,0
aaaao,58,0.26136363636363635,0.13252464386161444,1
aaaao,108,0.3181818181818182,0.18540137363743905,0
aaaao,77,0.2840909090909091,0.18420807036980283,1
aaaao,29,0.26136363636363635,0.15136992054016607,1
aaaao,157,0.42045454545454547,0.2616445308543712,1
aaaao,16,0.022727272727272728,0.028070714307578425,1
aaaao,88,0.06818181818181818,0.0461895455143235,1
aaaao,142,0.20454545454545456,0.10830027979162668,1
aaaao,164,0.13636363636363635,0.06599810050314488,0
aaaao,74,0.4318181818181818,0.29975561108167353,0
aaaao,18,0.022727272727272728,0.01612146721515329,0
aaaao,129,0.022727272727272728,0.01612146721515328,0
aaaao,70,0.26136363636363635,0.23277238585381632,1
aaaao,109,0.22727272727272727,0.12541926593653202,0
aaaao,112,0.06818181818181818,0.05426347326335026,1
aaaao,94,0.375,0.2094146683870621,1
aaaao,128,0.2159090909090909,0.11085597968166488,1
aaaao,144,0.18181818181818182,0.17242592603163798,1
aaaao,24,0.03409090909090909,0.025597783539418023,1
aaaao,104,0.09090909090909091,0.055827069392752206,1
aaaao,87,0.07954545454545454,0.07500073602832683,0
aaaao,40,0.011363636363636364,0.015865689029616513,0
aaaao,114,0.045454545454545456,0.041378204767661596,1
aaaao,92,0.045454545454545456,0.04507135438197121,0
aaaao,135,0.056818181818181816,0.04070936620935715,0
aaaao,69,0.022727272727272728,0.027599026544250456,0
aaaao,100,0.09090909090909091,0.04533243053264464,0
aaaao,101,0.011363636363636364,0.015865689029616506,1
aaaao,124,0.06818181818181818,0.03293486159897235,1
aaaao,125,0.011363636363636364,0.015865689029616496,0
aaaao,132,0.045454545454545456,0.01762998782012961,1
aaaao,148,0.045454545454545456,0.03205926732134229,0
aaaao,160,0.06818181818181818,0.03293486159897233,0
aaaao,170,0.022727272727272728,0.01664399784897925,1
aaaao,173,0.011363636363636364,0.015865689029616496,0
aaaap,0,0.06896551724137931,0.13002115952276821,1
aaaap,29,2,1,0
aaaap,1,0.13793103448275862,0.16494383556926023,1
aaaap,15,0.41379310344827586,0.2685922520201548,1
aaaap,2,0.06896551724137931,0.13002115952276813,1
aaaap,3,0.3448275862068966,0.3543804516200513,0
aaaap,26,0.7586206896551724,0.5972884228817544,0
aaaap,17,0.41379310344827586,0.3790900838689496,1
aaaap,5,0.27586206896551724,0.2822695195384013,1
aaaap,28,0.4827586206896552,0.46691182043719115,0
aaaap,4,0.20689655172413793,0.26596259033923336,0
aaaap,18,0.5517241379310345,0.4482447143047373,0
aaaap,27,0.4827586206896552,0.43748010496404566,0
aaaap,6,0.06896551724137931,0.13002115952276816,1
aaaap,7,0.06896551724137931,0.1300211595227682,1
aaaap,8,0.3448275862068966,0.34453170362765884,0
aaaap,11,0.3448275862068966,0.32847222982743357,0
aaaap,21,0.27586206896551724,0.2758072088178369,0
aaaap,9,0.20689655172413793,0.2645629633509469,0
aaaap,10,0.20689655172413793,0.1973988955839543,0
aaaap,25,0.3448275862068966,0.24961367929510495,1
aaaap,23,0.27586206896551724,0.3086709305324255,0
aaaap,12,0.3448275862068966,0.374561111907301,1
aaaap,13,0.13793103448275862,0.1883024570266221,0
aaaap,14,0.06896551724137931,0.1300211595227681,1
aaaap,20,0.27586206896551724,0.22690080080070665,1
aaaap,22,0.27586206896551724,0.22690080080070682,1
aaaap,16,0.06896551724137931,0.1300211595227682,1
aaaap,19,0.06896551724137931,0.13002115952276821,1
aaaap,24,0.06896551724137931,0.13002115952276821,1
aaaaq,0,0.02158273381294964,0.03416882929802403,1
aaaaq,262,2,1,1
aaaaq,115,0.03597122302158273,0.03767554483381098,0
aaaaq,165,0.11510791366906475,0.05698534411433566,1
aaaaq,1,0.28776978417266186,0.5464188498168955,0
aaaaq,140,0.2302158273381295,0.44623408523285035,1
aaaaq,70,0.20863309352517986,0.4370053465748077,1
aaaaq,4,0.2302158273381295,0.45545058731849,0
aaaaq,80,0.2446043165467626,0.4918679720032188,1
aaaaq,215,0.31654676258992803,0.5429064658569346,0
aaaaq,77,0.26618705035971224,0.5151048044721555,1
aaaaq,9,0.2517985611510791,0.498295472952813,0
aaaaq,11,0.28776978417266186,0.545152354836219,1
aaaaq,218,0.20863309352517986,0.4319620641810876,1
aaaaq,81,0.2589928057553957,0.4885919627139326,0
aaaaq,154,0.2805755395683453,0.5314013941410672,0
aaaaq,246,0.09352517985611511,0.16169586141113598,1
aaaaq,18,0.30935251798561153,0.5501850491135182,0
aaaaq,258,0.2302158273381295,0.4716886885556586,1
aaaaq,13,0.30935251798561153,0.5495836249991259,1
aaaaq,214,0.14388489208633093,0.27816168082487713,1
aaaaq,213,0.18705035971223022,0.3412945944637062,1
aaaaq,235,0.17266187050359713,0.3142773722716255,0
aaaaq,41,0.2517985611510791,0.4956350745696402,1
aaaaq,97,0.26618705035971224,0.4892794803079149,1
aaaaq,33,0.2446043165467626,0.4464949034918355,1
aaaaq,38,0.26618705035971224,0.3149369668364525,0
aaaaq,171,0.26618705035971224,0.4880017755659051,1
aaaaq,109,0.1510791366906475,0.281667013621653,0
aaaaq,174,0.23741007194244604,0.4589024268096488,0
aaaaq,175,0.20863309352517986,0.43957161283523555,1
aaaaq,43,0.34532374100719426,0.5608269944653521,1
aaaaq,44,0.23741007194244604,0.48336602263167094,0
aaaaq,255,0.17985611510791366,0.32645885295012933,0
aaaaq,147,0.18705035971223022,0.35281876758126757,1
aaaaq,69,0.18705035971223022,0.39951289335417695,0
aaaaq,126,0.28776978417266186,0.5313645409775356,1
aaaaq,199,0.20863309352517986,0.31358823099888095,1
aaaaq,179,0.15827338129496402,0.30073146490322344,1
aaaaq,135,0.17266187050359713,0.3197685210703079,1
aaaaq,68,0.22302158273381295,0.4342012066029654,1
aaaaq,127,0.2158273381294964,0.39088333993212326,1
aaaaq,277,0.23741007194244604,0.4399017428897767,0
aaaaq,116,0.11510791366906475,0.18675520162935358,0
aaaaq,2,0.06474820143884892,0.04651850766747874,1
aaaaq,211,0.17985611510791366,0.07548020007117194,0
aaaaq,248,0.1223021582733813,0.05903651596960045,1
aaaaq,231,0.12949640287769784,0.062307984692290264,1
aaaaq,232,0.09352517985611511,0.05321781618065439,1
aaaaq,92,0.08633093525179857,0.052994527560014,1
aaaaq,151,0.09352517985611511,0.05292458986378524,1
aaaaq,15,0.14388489208633093,0.06564523416715923,1
aaaaq,205,0.15827338129496402,0.06869853563067374,1
aaaaq,3,0.007194244604316547,0.03121407701964822,1
aaaaq,94,0.02158273381294964,0.04721109346742597,0
aaaaq,185,0.17985611510791366,0.38328310770291263,1
aaaaq,268,0.05755395683453238,0.12534778496914215,0
aaaaq,195,0.12949640287769784,0.24321831688607545,1
aaaaq,5,0.05755395683453238,0.043443675861822004,1
aaaaq,16,0.07913669064748201,0.050809024952769774,1
aaaaq,273,0.1223021582733813,0.060897722312388415,0
aaaaq,230,0.03597122302158273,0.037811323114566836,1
aaaaq,251,0.1223021582733813,0.05906956759420688,1
aaaaq,229,0.1510791366906475,0.0680506940440092,1
aaaaq,166,0.050359712230215826,0.040790897395956885,1
aaaaq,196,0.16546762589928057,0.07436831867556477,0
aaaaq,6,0.09352517985611511,0.06420116483882843,0
aaaaq,86,0.1510791366906475,0.06981584648101029,1
aaaaq,52,0.10071942446043165,0.05678118853517445,1
aaaaq,193,0.10071942446043165,0.06191833586222212,0
aaaaq,188,0.1510791366906475,0.11432499050404804,0
aaaaq,118,0.07913669064748201,0.13464732402033136,0
aaaaq,60,0.06474820143884892,0.04705882867026048,1
aaaaq,260,0.09352517985611511,0.13619508087866383,0
aaaaq,161,0.11510791366906475,0.17367374350271114,0
aaaaq,7,0.17266187050359713,0.09153765351467008,1
aaaaq,57,0.11510791366906475,0.07225461298023486,1
aaaaq,253,0.17985611510791366,0.09373402632678607,0
aaaaq,158,0.18705035971223022,0.09625316465536568,0
aaaaq,88,0.16546762589928057,0.08893544638582856,1
aaaaq,91,0.11510791366906475,0.07322493017025977,1
aaaaq,95,0.1223021582733813,0.07582831511552458,1
aaaaq,96,0.12949640287769784,0.07698544396346865,1
aaaaq,237,0.18705035971223022,0.0957774680502711,1
aaaaq,240,0.1079136690647482,0.0703686550516328,0
aaaaq,241,0.16546762589928057,0.08901737510300098,0
aaaaq,104,0.1366906474820144,0.08059255198499099,1
aaaaq,76,0.16546762589928057,0.08948759221255757,0
aaaaq,39,0.18705035971223022,0.09625316465536551,1
aaaaq,247,0.14388489208633093,0.08320584558943114,0
aaaaq,250,0.12949640287769784,0.07766964026046701,1
aaaaq,29,0.1510791366906475,0.08500528240852458,1
aaaaq,114,0.14388489208633093,0.08252416425627618,1
aaaaq,254,0.1079136690647482,0.07137927335432516,1
aaaaq,259,0.17985611510791366,0.0939741970868742,0
aaaaq,90,0.19424460431654678,0.09796456101656204,1
aaaaq,190,0.07194244604316546,0.05653910631139534,1
aaaaq,197,0.17266187050359713,0.09168408483110832,1
aaaaq,264,0.17985611510791366,0.09391711055426075,1
aaaaq,8,0.03597122302158273,0.05864899532484913,1
aaaaq,30,0.050359712230215826,0.05704306859541565,0
aaaaq,102,0.14388489208633093,0.09222300821557441,0
aaaaq,207,0.08633093525179857,0.14097132105692892,0
aaaaq,10,0.02877697841726619,0.03530289715571415,0
aaaaq,31,0.02877697841726619,0.034723401853439195,1
aaaaq,19,0.04316546762589928,0.03681496845471127,1
aaaaq,150,0.1223021582733813,0.059454454931953206,0
aaaaq,83,0.12949640287769784,0.21966957415057725,1
aaaaq,12,0.08633093525179857,0.13678704852475423,0
aaaaq,93,0.18705035971223022,0.10982210105536852,1
aaaaq,201,0.050359712230215826,0.043241862469994154,1
aaaaq,59,0.10071942446043165,0.17457257747953256,1
aaaaq,163,0.06474820143884892,0.1214233113700372,0
aaaaq,155,0.11510791366906475,0.19119888725575593,1
aaaaq,56,0.12949640287769784,0.21286432566135427,1
aaaaq,14,0.07194244604316546,0.05850991519455079,0
aaaaq,157,0.22302158273381295,0.1147521321528863,1
aaaaq,269,0.12949640287769784,0.07771888945019649,0
aaaaq,209,0.1079136690647482,0.08018685701605319,1
aaaaq,164,0.2158273381294964,0.11650010406998272,0
aaaaq,169,0.19424460431654678,0.11080849347740271,1
aaaaq,58,0.19424460431654678,0.11115865022173148,0
aaaaq,167,0.18705035971223022,0.1087893530920437,1
aaaaq,23,0.17985611510791366,0.10701014717842812,1
aaaaq,35,0.05755395683453238,0.047547431500185935,0
aaaaq,142,0.06474820143884892,0.04753055508762399,1
aaaaq,227,0.09352517985611511,0.05545355526655225,0
aaaaq,249,0.2014388489208633,0.08025338200160752,0
aaaaq,111,0.08633093525179857,0.052112265417809674,1
aaaaq,46,0.08633093525179857,0.052926372754757284,0
aaaaq,148,0.08633093525179857,0.05171348185233618,1
aaaaq,26,0.06474820143884892,0.04790867950198794,1
aaaaq,219,0.06474820143884892,0.046489365515063046,1
aaaaq,137,0.1366906474820144,0.068553834406357,1
aaaaq,212,0.07194244604316546,0.05034300743036329,1
aaaaq,178,0.03597122302158273,0.03843141223487065,1
aaaaq,17,0.02158273381294964,0.03443072072089715,0
aaaaq,177,0.050359712230215826,0.06862033855675338,0
aaaaq,50,0.02158273381294964,0.03443072072089712,0
aaaaq,51,0.014388489208633094,0.0483875955177365,0
aaaaq,159,0.02877697841726619,0.035477270438011244,0
aaaaq,75,0.05755395683453238,0.04030976861313356,1
aaaaq,156,0.02158273381294964,0.03362145450260406,0
aaaaq,20,0.06474820143884892,0.043632606394826114,1
aaaaq,65,0.17266187050359713,0.06822392660048908,1
aaaaq,270,0.08633093525179857,0.0475006210724017,0
aaaaq,134,0.04316546762589928,0.037723759469446776,1
aaaaq,132,0.06474820143884892,0.044519003349060074,0
aaaaq,184,0.02158273381294964,0.034058716600859365,1
aaaaq,84,0.04316546762589928,0.03902306529083794,1
aaaaq,21,0.12949640287769784,0.08675445249622314,0
aaaaq,228,0.17985611510791366,0.1044712414043876,1
aaaaq,263,0.11510791366906475,0.0851423154494364,1
aaaaq,226,0.1366906474820144,0.09061598005476332,0
aaaaq,89,0.17266187050359713,0.10429656386483488,0
aaaaq,98,0.09352517985611511,0.07197426216925608,0
aaaaq,181,0.03597122302158273,0.043273850870088316,0
aaaaq,82,0.12949640287769784,0.0810515687026354,0
aaaaq,47,0.05755395683453238,0.05165088048096029,0
aaaaq,53,0.11510791366906475,0.0841952200449576,1
aaaaq,32,0.14388489208633093,0.0952760413658494,0
aaaaq,22,0.02158273381294964,0.03430394349930218,0
aaaaq,257,0.1223021582733813,0.057924678310132455,0
aaaaq,202,0.05755395683453238,0.04106484099261685,0
aaaaq,183,0.1223021582733813,0.07784016230227708,0
aaaaq,261,0.09352517985611511,0.06824130994463833,0
aaaaq,194,0.17266187050359713,0.10122340810120431,0
aaaaq,99,0.14388489208633093,0.11047703692106703,0
aaaaq,24,0.09352517985611511,0.05616803993987542,0
aaaaq,233,0.1079136690647482,0.05896754954824474,1
aaaaq,191,0.09352517985611511,0.05425026835399964,0
aaaaq,236,0.1079136690647482,0.05765998462226187,1
aaaaq,112,0.09352517985611511,0.0539621862599653,1
aaaaq,200,0.11510791366906475,0.05856049099008007,1
aaaaq,85,0.12949640287769784,0.06219198100326906,1
aaaaq,25,0.007194244604316547,0.031214077019648213,0
aaaaq,139,0.12949640287769784,0.060760508392283245,0
aaaaq,27,0.10071942446043165,0.06763998633562993,1
aaaaq,64,0.08633093525179857,0.06146030962143559,1
aaaaq,28,0.05755395683453238,0.040035254229941176,1
aaaaq,129,0.02877697841726619,0.0346591734989755,1
aaaaq,267,0.03597122302158273,0.03567553378424008,1
aaaaq,216,0.050359712230215826,0.04043716862656258,0
aaaaq,66,0.02158273381294964,0.03357731938794116,1
aaaaq,220,0.02877697841726619,0.0346591734989755,1
aaaaq,222,0.07194244604316546,0.04413970860765383,1
aaaaq,117,0.05755395683453238,0.06550066051302339,0
aaaaq,119,0.02877697841726619,0.04234550404453811,0
aaaaq,203,0.06474820143884892,0.05656358168831807,0
aaaaq,272,0.08633093525179857,0.06440761450253395,0
aaaaq,173,0.07913669064748201,0.16244648180227556,1
aaaaq,136,0.050359712230215826,0.09114846589048788,0
aaaaq,34,0.007194244604316547,0.031214077019648213,0
aaaaq,107,0.12949640287769784,0.08264846481895946,1
aaaaq,266,0.050359712230215826,0.047552509309175046,1
aaaaq,61,0.03597122302158273,0.0408635404128384,0
aaaaq,36,0.007194244604316547,0.031214077019648213,0
aaaaq,37,0.04316546762589928,0.040827107907123586,1
aaaaq,143,0.07913669064748201,0.0500381606216235,0
aaaaq,54,0.1079136690647482,0.08090474233295583,1
aaaaq,221,0.1510791366906475,0.08322433832516334,1
aaaaq,40,0.05755395683453238,0.042982126190921295,0
aaaaq,234,0.1223021582733813,0.05914957930226151,0
aaaaq,192,0.12949640287769784,0.061596797130391984,1
aaaaq,42,0.050359712230215826,0.05574208008992479,1
aaaaq,130,0.04316546762589928,0.0506034291140363,0
aaaaq,252,0.050359712230215826,0.06670424807286764,1
aaaaq,274,0.03597122302158273,0.04187898140441858,0
aaaaq,45,0.007194244604316547,0.03121407701964822,0
aaaaq,162,0.02877697841726619,0.03506216852344246,0
aaaaq,48,0.014388489208633094,0.0322197879626718,0
aaaaq,242,0.014388489208633094,0.032219787962671796,0
aaaaq,49,0.03597122302158273,0.056311730749354395,0
aaaaq,55,0.1079136690647482,0.056444872497718894,0
aaaaq,243,0.05755395683453238,0.044862094632377475,0
aaaaq,133,0.09352517985611511,0.054652521709794434,0
aaaaq,265,0.09352517985611511,0.06711854065379236,1
aaaaq,62,0.050359712230215826,0.07990296430473065,1
aaaaq,63,0.04316546762589928,0.040553521813073284,0
aaaaq,73,0.02877697841726619,0.035818910244605415,1
aaaaq,145,0.05755395683453238,0.04239719913420493,0
aaaaq,79,0.03597122302158273,0.03690312180460109,0
aaaaq,138,0.02877697841726619,0.035818910244605415,0
aaaaq,128,0.014388489208633094,0.03334362391913874,0
aaaaq,67,0.02158273381294964,0.033306586733503854,0
aaaaq,122,0.014388489208633094,0.03225371138320939,0
aaaaq,108,0.02158273381294964,0.03478366129125677,0
aaaaq,152,0.07913669064748201,0.06928701160796938,0
aaaaq,71,0.04316546762589928,0.03932030266959337,0
aaaaq,101,0.04316546762589928,0.04335327390485606,0
aaaaq,239,0.09352517985611511,0.047165843479296934,0
aaaaq,72,0.02877697841726619,0.05733931170675499,0
aaaaq,182,0.02158273381294964,0.048236395719755694,1
aaaaq,74,0.007194244604316547,0.031214077019648213,1
aaaaq,78,0.007194244604316547,0.031214077019648238,0
aaaaq,121,0.02158273381294964,0.03443714341423191,1
aaaaq,208,0.014388489208633094,0.03315534230468874,1
aaaaq,87,0.014388489208633094,0.032284789627446145,0
aaaaq,131,0.02877697841726619,0.03430223508207397,0
aaaaq,217,0.014388489208633094,0.04648648440211294,1
aaaaq,100,0.007194244604316547,0.031214077019648213,0
aaaaq,144,0.02877697841726619,0.03619675210301308,0
aaaaq,103,0.007194244604316547,0.031214077019648238,0
aaaaq,105,0.007194244604316547,0.03121407701964823,0
aaaaq,106,0.014388489208633094,0.032323771416011116,1
aaaaq,187,0.02877697841726619,0.035551087916659715,1
aaaaq,110,0.007194244604316547,0.03121407701964822,0
aaaaq,113,0.007194244604316547,0.031214077019648213,0
aaaaq,120,0.03597122302158273,0.03543301099783212,0
aaaaq,198,0.02158273381294964,0.03336143206390093,0
aaaaq,141,0.02158273381294964,0.03336143206390096,0
aaaaq,245,0.02158273381294964,0.033376227299778446,0
aaaaq,123,0.007194244604316547,0.03121407701964822,0
aaaaq,124,0.02877697841726619,0.03495803520321275,1
aaaaq,180,0.03597122302158273,0.03675767698154336,0
aaaaq,206,0.03597122302158273,0.036021021907266415,0
aaaaq,125,0.007194244604316547,0.03121407701964821,0
aaaaq,244,0.02158273381294964,0.03383542448303261,1
aaaaq,210,0.02158273381294964,0.03332499870366188,1
aaaaq,153,0.02158273381294964,0.03332499870366191,1
aaaaq,170,0.02158273381294964,0.03387427739783327,0
aaaaq,271,0.014388489208633094,0.032343925227652795,0
aaaaq,146,0.02158273381294964,0.0579487684542259,1
aaaaq,149,0.02158273381294964,0.03454213122611483,0
aaaaq,256,0.04316546762589928,0.03814384321249293,1
aaaaq,275,0.02877697841726619,0.041891186981909564,1
aaaaq,160,0.014388489208633094,0.03221978796267184,1
aaaaq,172,0.014388489208633094,0.032219787962671796,0
aaaaq,168,0.007194244604316547,0.031214077019648224,0
aaaaq,176,0.007194244604316547,0.031214077019648213,0
aaaaq,186,0.007194244604316547,0.03121407701964823,1
aaaaq,189,0.02158273381294964,0.0343039434993022,0
aaaaq,225,0.02877697841726619,0.03522669497617924,1
aaaaq,204,0.007194244604316547,0.03121407701964824,0
aaaaq,223,0.007194244604316547,0.031214077019648224,1
aaaaq,224,0.007194244604316547,0.031214077019648203,0
aaaaq,238,0.014388489208633094,0.034475050395183046,1
aaaaq,276,0.007194244604316547,0.031214077019648203,1
aaaaq,278,0.007194244604316547,0.03121407701964822,0
aaaar,0,0.59375,0.4519131318835007,1
aaaar,1,0.6770833333333334,0.5632289487120312,0
aaaar,93,0.8020833333333334,0.5568853888017854,1
aaaar,6,0.25,0.19712791503340016,1
aaaar,145,0.90625,0.7044083907538429,1
aaaar,63,0.5104166666666666,0.38517473405879854,1
aaaar,7,0.7708333333333334,0.605426003147577,0
aaaar,45,1.03125,0.7608277634527927,0
aaaar,108,0.7083333333333334,0.5520536836738168,0
aaaar,50,0.9375,0.722510302315521,1
aaaar,66,0.8541666666666666,0.6768169362816732,0
aaaar,52,0.7916666666666666,0.6089676126514071,1
aaaar,162,0.6354166666666666,0.4615641552473744,1
aaaar,53,0.3541666666666667,0.25581658971415044,1
aaaar,12,1.1458333333333333,0.742777311563332,1
aaaar,54,0.6979166666666666,0.5798805671941697,1
aaaar,138,0.4479166666666667,0.31228013652569137,1
aaaar,56,1.1041666666666667,0.7978107526493249,1
aaaar,164,0.8541666666666666,0.5695339023404379,1
aaaar,58,0.6458333333333334,0.5031259343636606,1
aaaar,59,0.7395833333333334,0.559480863273276,1
aaaar,121,0.7708333333333334,0.6166108782290717,1
aaaar,168,0.6145833333333334,0.4645383515414395,0
aaaar,19,1.1770833333333333,0.8524300303656082,0
aaaar,113,0.7708333333333334,0.6348074069835581,0
aaaar,170,0.19791666666666666,0.14713793962158275,1
aaaar,171,0.8645833333333334,0.6635837416835916,1
aaaar,172,0.8958333333333334,0.6763137763474829,1
aaaar,22,0.53125,0.35677007152221363,0
aaaar,159,0.13541666666666666,0.10145285201846967,0
aaaar,173,0.7708333333333334,0.6200077616978372,0
aaaar,117,0.4166666666666667,0.3061854054296279,1
aaaar,68,2,1,1
aaaar,70,0.71875,0.5585197325892102,1
aaaar,118,0.8541666666666666,0.5968536262841377,1
aaaar,96,0.4166666666666667,0.33536559727320636,1
aaaar,26,0.6875,0.48552591828444763,1
aaaar,177,0.78125,0.5957543061475851,1
aaaar,178,1.1145833333333333,0.8367927176372904,0
aaaar,125,0.59375,0.47239374030505427,1
aaaar,179,0.875,0.6601584758883621,1
aaaar,128,1.03125,0.744962725844076,1
aaaar,129,0.9166666666666666,0.6767355860200553,1
aaaar,130,0.5520833333333334,0.41803916028620036,1
aaaar,80,0.7395833333333334,0.5798653219018295,0
aaaar,133,0.75,0.5735726628428446,0
aaaar,82,0.8645833333333334,0.6614247100869977,1
aaaar,62,0.8125,0.5642799526173494,1
aaaar,84,0.8958333333333334,0.7167131197217222,1
aaaar,152,0.5208333333333334,0.37072810967032194,0
aaaar,155,0.3645833333333333,0.29544478878147296,1
aaaar,187,1.2083333333333333,0.8624088680299686,1
aaaar,163,0.84375,0.6594780651438877,0
aaaar,20,0.8020833333333334,0.5760208640440324,0
aaaar,35,0.375,0.30865790032368573,1
aaaar,190,1.0625,0.7678521061426645,1
aaaar,38,1.2604166666666667,0.8709375090008147,1
aaaar,192,0.46875,0.3906362567721706,0
aaaar,2,0.78125,0.6315158740411393,1
aaaar,3,0.59375,0.4815542305313933,1
aaaar,99,0.7083333333333334,0.5551826265723585,1
aaaar,43,1.2083333333333333,0.7721099533457143,1
aaaar,78,0.3229166666666667,0.28616350439410965,0
aaaar,47,0.7395833333333334,0.6117986492974901,1
aaaar,10,0.6666666666666666,0.5475384254362105,0
aaaar,158,1.0208333333333333,0.7218088887581066,1
aaaar,180,0.40625,0.28170136811774754,0
aaaar,107,0.8541666666666666,0.6529250582836845,1
aaaar,87,1.0104166666666667,0.7617211845701743,0
aaaar,57,0.84375,0.675536996029818,0
aaaar,165,0.6666666666666666,0.4776012894967938,1
aaaar,175,0.5729166666666666,0.49748877255186674,1
aaaar,119,0.8020833333333334,0.6270574467772903,1
aaaar,72,0.6770833333333334,0.5623713823011703,0
aaaar,123,0.53125,0.4220789274042217,0
aaaar,28,0.6666666666666666,0.5618422482192702,1
aaaar,131,1.0208333333333333,0.7628814888738314,0
aaaar,30,1.1041666666666667,0.8095882410967243,0
aaaar,134,0.59375,0.497309521126433,1
aaaar,91,0.8958333333333334,0.6040780604987569,1
aaaar,34,0.8958333333333334,0.689664425908303,1
aaaar,14,0.8958333333333334,0.6487653889601948,0
aaaar,189,0.7604166666666666,0.586878502391756,0
aaaar,90,0.9479166666666666,0.7290126901467328,0
aaaar,39,0.84375,0.6715213093341518,1
aaaar,143,0.375,0.26763085912838097,1
aaaar,4,0.53125,0.3690925970373395,1
aaaar,100,0.59375,0.4819256122968564,1
aaaar,74,0.4791666666666667,0.4228098363247287,0
aaaar,9,0.7708333333333334,0.49429531963466056,1
aaaar,51,0.5104166666666666,0.38103377481347184,0
aaaar,83,0.7395833333333334,0.602960388661562,1
aaaar,15,0.6041666666666666,0.49413258510580443,1
aaaar,111,0.5729166666666666,0.44659189885289974,1
aaaar,17,0.65625,0.5325580038906531,0
aaaar,18,0.4791666666666667,0.3882113314072419,1
aaaar,61,0.78125,0.6242368150686693,0
aaaar,24,0.75,0.5666311254856192,1
aaaar,67,0.6770833333333334,0.5465852657133016,0
aaaar,126,0.5625,0.4818133350027053,1
aaaar,120,0.21875,0.16889822363994303,0
aaaar,110,0.10416666666666667,0.08774612013157614,1
aaaar,160,0.875,0.6691972413716609,1
aaaar,169,0.46875,0.3611129509604026,1
aaaar,89,0.4479166666666667,0.2941819596137664,1
aaaar,142,0.75,0.6181455662844135,0
aaaar,124,0.4583333333333333,0.321515583318849,1
aaaar,153,0.78125,0.5724055314617932,1
aaaar,102,0.34375,0.25635792222412335,0
aaaar,48,0.53125,0.3888158993055262,1
aaaar,150,0.1875,0.13851558964070046,0
aaaar,157,0.7083333333333334,0.528949968255803,1
aaaar,21,0.4479166666666667,0.31071107418663113,1
aaaar,37,0.65625,0.4452677000355778,1
aaaar,146,0.3229166666666667,0.21053415467529404,1
aaaar,97,0.3125,0.20035688674861635,1
aaaar,149,0.7291666666666666,0.3664025239446526,1
aaaar,8,0.3541666666666667,0.23247812677748717,1
aaaar,154,0.5416666666666666,0.35560178192582215,0
aaaar,137,0.4166666666666667,0.28760964802502903,1
aaaar,167,0.4375,0.2991896461204105,1
aaaar,71,0.375,0.2325850757947377,1
aaaar,81,0.7708333333333334,0.5409536952666933,1
aaaar,86,0.25,0.1679998069338852,1
aaaar,40,0.34375,0.22236507637917186,1
aaaar,5,0.40625,0.25673522805716387,0
aaaar,46,0.4479166666666667,0.30801136286132413,0
aaaar,13,0.3645833333333333,0.22922653044775648,0
aaaar,139,0.11458333333333333,0.07993142857501885,1
aaaar,114,0.16666666666666666,0.10517108519824536,0
aaaar,60,0.6979166666666666,0.5082627885763599,0
aaaar,75,0.53125,0.36602945206881377,0
aaaar,127,0.17708333333333334,0.1125193839355197,1
aaaar,185,0.5416666666666666,0.3676474724292129,0
